district_code,category,coverage_pct
WB_MALDA,WATER_SUPPLY,24.1
WB_MALDA,SANITATION,38.1
WB_MALDA,ROADS,33.1
WB_MALDA,ELECTRICITY,37.1
WB_MALDA,HEALTH,16.1
WB_MALDA,EDUCATION,27.1
WB_MALDA,DIGITAL,30.1
WB_MALDA,HOUSING,33.1
WB_MALDA,IRRIGATION,34.1
WB_MALDA,TRANSPORT,17.1
WB_MURSHIDABAD,WATER_SUPPLY,26.4
WB_MURSHIDABAD,SANITATION,34.4
WB_MURSHIDABAD,ROADS,42.4
WB_MURSHIDABAD,ELECTRICITY,33.4
WB_MURSHIDABAD,HEALTH,34.4
WB_MURSHIDABAD,EDUCATION,20.4
WB_MURSHIDABAD,DIGITAL,42.4
WB_MURSHIDABAD,HOUSING,33.4
WB_MURSHIDABAD,IRRIGATION,29.4
WB_MURSHIDABAD,TRANSPORT,42.4
OD_KHORDHA,WATER_SUPPLY,69.1
OD_KHORDHA,SANITATION,54.1
OD_KHORDHA,ROADS,52.1
OD_KHORDHA,ELECTRICITY,62.1
OD_KHORDHA,HEALTH,73.1
OD_KHORDHA,EDUCATION,72.1
OD_KHORDHA,DIGITAL,61.1
OD_KHORDHA,HOUSING,53.1
OD_KHORDHA,IRRIGATION,50.1
OD_KHORDHA,TRANSPORT,63.1
OD_CUTTACK,WATER_SUPPLY,54.3
OD_CUTTACK,SANITATION,63.3
OD_CUTTACK,ROADS,49.3
OD_CUTTACK,ELECTRICITY,59.3
OD_CUTTACK,HEALTH,58.3
OD_CUTTACK,EDUCATION,58.3
OD_CUTTACK,DIGITAL,63.3
OD_CUTTACK,HOUSING,54.3
OD_CUTTACK,IRRIGATION,50.3
OD_CUTTACK,TRANSPORT,51.3
OD_SUNDARGARH,WATER_SUPPLY,47.9
OD_SUNDARGARH,SANITATION,39.9
OD_SUNDARGARH,ROADS,47.9
OD_SUNDARGARH,ELECTRICITY,39.9
OD_SUNDARGARH,HEALTH,45.9
OD_SUNDARGARH,EDUCATION,45.9
OD_SUNDARGARH,DIGITAL,46.9
OD_SUNDARGARH,HOUSING,44.9
OD_SUNDARGARH,IRRIGATION,50.9
OD_SUNDARGARH,TRANSPORT,53.9
OD_GANJAM,WATER_SUPPLY,31.4
OD_GANJAM,SANITATION,44.4
OD_GANJAM,ROADS,51.4
OD_GANJAM,ELECTRICITY,44.4
OD_GANJAM,HEALTH,34.4
OD_GANJAM,EDUCATION,50.4
OD_GANJAM,DIGITAL,33.4
OD_GANJAM,HOUSING,46.4
OD_GANJAM,IRRIGATION,42.4
OD_GANJAM,TRANSPORT,30.4
OD_SAMBALPUR,WATER_SUPPLY,40.5
OD_SAMBALPUR,SANITATION,45.5
OD_SAMBALPUR,ROADS,51.5
OD_SAMBALPUR,ELECTRICITY,42.5
OD_SAMBALPUR,HEALTH,60.5
OD_SAMBALPUR,EDUCATION,38.5
OD_SAMBALPUR,DIGITAL,51.5
OD_SAMBALPUR,HOUSING,38.5
OD_SAMBALPUR,IRRIGATION,54.5
OD_SAMBALPUR,TRANSPORT,43.5
OD_PURI,WATER_SUPPLY,59.8
OD_PURI,SANITATION,60.8
OD_PURI,ROADS,51.8
OD_PURI,ELECTRICITY,60.8
OD_PURI,HEALTH,50.8
OD_PURI,EDUCATION,49.8
OD_PURI,DIGITAL,66.8
OD_PURI,HOUSING,61.8
OD_PURI,IRRIGATION,57.8
OD_PURI,TRANSPORT,56.8
OD_KALAHANDI,WATER_SUPPLY,25.9
OD_KALAHANDI,SANITATION,14.9
OD_KALAHANDI,ROADS,16.9
OD_KALAHANDI,ELECTRICITY,15.9
OD_KALAHANDI,HEALTH,16.9
OD_KALAHANDI,EDUCATION,29.9
OD_KALAHANDI,DIGITAL,28.9
OD_KALAHANDI,HOUSING,12.9
OD_KALAHANDI,IRRIGATION,12.9
OD_KALAHANDI,TRANSPORT,30.9
OD_NABARANGPUR,WATER_SUPPLY,22.0
OD_NABARANGPUR,SANITATION,11.0
OD_NABARANGPUR,ROADS,10.0
OD_NABARANGPUR,ELECTRICITY,27.0
OD_NABARANGPUR,HEALTH,27.0
OD_NABARANGPUR,EDUCATION,23.0
OD_NABARANGPUR,DIGITAL,10.0
OD_NABARANGPUR,HOUSING,16.0
OD_NABARANGPUR,IRRIGATION,12.0
OD_NABARANGPUR,TRANSPORT,20.0
OD_KORAPUT,WATER_SUPPLY,26.0
OD_KORAPUT,SANITATION,22.0
OD_KORAPUT,ROADS,10.0
OD_KORAPUT,ELECTRICITY,25.0
OD_KORAPUT,HEALTH,23.0
OD_KORAPUT,EDUCATION,27.0
OD_KORAPUT,DIGITAL,12.0
OD_KORAPUT,HOUSING,23.0
OD_KORAPUT,IRRIGATION,15.0
OD_KORAPUT,TRANSPORT,10.0
PB_LUDHIANA,WATER_SUPPLY,74.8
PB_LUDHIANA,SANITATION,54.8
PB_LUDHIANA,ROADS,54.8
PB_LUDHIANA,ELECTRICITY,64.8
PB_LUDHIANA,HEALTH,71.8
PB_LUDHIANA,EDUCATION,76.8
PB_LUDHIANA,DIGITAL,64.8
PB_LUDHIANA,HOUSING,66.8
PB_LUDHIANA,IRRIGATION,65.8
PB_LUDHIANA,TRANSPORT,75.8
PB_AMRITSAR,WATER_SUPPLY,56.5
PB_AMRITSAR,SANITATION,55.5
PB_AMRITSAR,ROADS,69.5
PB_AMRITSAR,ELECTRICITY,68.5
PB_AMRITSAR,HEALTH,61.5
PB_AMRITSAR,EDUCATION,56.5
PB_AMRITSAR,DIGITAL,57.5
PB_AMRITSAR,HOUSING,52.5
PB_AMRITSAR,IRRIGATION,48.5
PB_AMRITSAR,TRANSPORT,56.5
PB_JALANDHAR,WATER_SUPPLY,69.9
PB_JALANDHAR,SANITATION,63.9
PB_JALANDHAR,ROADS,55.9
PB_JALANDHAR,ELECTRICITY,58.9
PB_JALANDHAR,HEALTH,55.9
PB_JALANDHAR,EDUCATION,74.9
PB_JALANDHAR,DIGITAL,69.9
PB_JALANDHAR,HOUSING,56.9
PB_JALANDHAR,IRRIGATION,72.9
PB_JALANDHAR,TRANSPORT,58.9
PB_PATIALA,WATER_SUPPLY,60.7
PB_PATIALA,SANITATION,54.7
PB_PATIALA,ROADS,45.7
PB_PATIALA,ELECTRICITY,47.7
PB_PATIALA,HEALTH,61.7
PB_PATIALA,EDUCATION,56.7
PB_PATIALA,DIGITAL,55.7
PB_PATIALA,HOUSING,68.7
PB_PATIALA,IRRIGATION,54.7
PB_PATIALA,TRANSPORT,56.7
PB_BATHINDA,WATER_SUPPLY,56.4
PB_BATHINDA,SANITATION,54.4
PB_BATHINDA,ROADS,53.4
PB_BATHINDA,ELECTRICITY,56.4
PB_BATHINDA,HEALTH,52.4
PB_BATHINDA,EDUCATION,55.4
PB_BATHINDA,DIGITAL,51.4
PB_BATHINDA,HOUSING,45.4
PB_BATHINDA,IRRIGATION,47.4
PB_BATHINDA,TRANSPORT,45.4
PB_SAS_NAGAR,WATER_SUPPLY,76.2
PB_SAS_NAGAR,SANITATION,66.2
PB_SAS_NAGAR,ROADS,64.2
PB_SAS_NAGAR,ELECTRICITY,61.2
PB_SAS_NAGAR,HEALTH,63.2
PB_SAS_NAGAR,EDUCATION,61.2
PB_SAS_NAGAR,DIGITAL,82.2
PB_SAS_NAGAR,HOUSING,79.2
PB_SAS_NAGAR,IRRIGATION,70.2
PB_SAS_NAGAR,TRANSPORT,71.2
PB_MANSA,WATER_SUPPLY,58.5
PB_MANSA,SANITATION,55.5
PB_MANSA,ROADS,40.5
PB_MANSA,ELECTRICITY,51.5
PB_MANSA,HEALTH,58.5
PB_MANSA,EDUCATION,51.5
PB_MANSA,DIGITAL,53.5
PB_MANSA,HOUSING,42.5
PB_MANSA,IRRIGATION,53.5
PB_MANSA,TRANSPORT,44.5
HR_GURUGRAM,WATER_SUPPLY,86.7
HR_GURUGRAM,SANITATION,73.7
HR_GURUGRAM,ROADS,65.7
HR_GURUGRAM,ELECTRICITY,84.7
HR_GURUGRAM,HEALTH,82.7
HR_GURUGRAM,EDUCATION,67.7
HR_GURUGRAM,DIGITAL,65.7
HR_GURUGRAM,HOUSING,84.7
HR_GURUGRAM,IRRIGATION,65.7
HR_GURUGRAM,TRANSPORT,73.7
HR_FARIDABAD,WATER_SUPPLY,59.3
HR_FARIDABAD,SANITATION,57.3
HR_FARIDABAD,ROADS,59.3
HR_FARIDABAD,ELECTRICITY,61.3
HR_FARIDABAD,HEALTH,60.3
HR_FARIDABAD,EDUCATION,76.3
HR_FARIDABAD,DIGITAL,73.3
HR_FARIDABAD,HOUSING,76.3
HR_FARIDABAD,IRRIGATION,66.3
HR_FARIDABAD,TRANSPORT,61.3
HR_PANIPAT,WATER_SUPPLY,57.6
HR_PANIPAT,SANITATION,48.6
HR_PANIPAT,ROADS,61.6
HR_PANIPAT,ELECTRICITY,67.6
HR_PANIPAT,HEALTH,60.6
HR_PANIPAT,EDUCATION,47.6
HR_PANIPAT,DIGITAL,63.6
HR_PANIPAT,HOUSING,58.6
HR_PANIPAT,IRRIGATION,66.6
HR_PANIPAT,TRANSPORT,51.6
HR_AMBALA,WATER_SUPPLY,65.9
HR_AMBALA,SANITATION,74.9
HR_AMBALA,ROADS,52.9
HR_AMBALA,ELECTRICITY,55.9
HR_AMBALA,HEALTH,69.9
HR_AMBALA,EDUCATION,71.9
HR_AMBALA,DIGITAL,71.9
HR_AMBALA,HOUSING,68.9
HR_AMBALA,IRRIGATION,65.9
HR_AMBALA,TRANSPORT,62.9
HR_ROHTAK,WATER_SUPPLY,58.1
HR_ROHTAK,SANITATION,54.1
HR_ROHTAK,ROADS,50.1
HR_ROHTAK,ELECTRICITY,61.1
HR_ROHTAK,HEALTH,60.1
HR_ROHTAK,EDUCATION,57.1
HR_ROHTAK,DIGITAL,61.1
HR_ROHTAK,HOUSING,74.1
HR_ROHTAK,IRRIGATION,60.1
HR_ROHTAK,TRANSPORT,54.1
HR_HISAR,WATER_SUPPLY,44.2
HR_HISAR,SANITATION,53.2
HR_HISAR,ROADS,47.2
HR_HISAR,ELECTRICITY,48.2
HR_HISAR,HEALTH,60.2
HR_HISAR,EDUCATION,59.2
HR_HISAR,DIGITAL,53.2
HR_HISAR,HOUSING,42.2
HR_HISAR,IRRIGATION,43.2
HR_HISAR,TRANSPORT,49.2
HR_KARNAL,WATER_SUPPLY,66.9
HR_KARNAL,SANITATION,62.9
HR_KARNAL,ROADS,49.9
HR_KARNAL,ELECTRICITY,55.9
HR_KARNAL,HEALTH,58.9
HR_KARNAL,EDUCATION,55.9
HR_KARNAL,DIGITAL,66.9
HR_KARNAL,HOUSING,65.9
HR_KARNAL,IRRIGATION,61.9
HR_KARNAL,TRANSPORT,55.9
HR_SONIPAT,WATER_SUPPLY,57.2
HR_SONIPAT,SANITATION,71.2
HR_SONIPAT,ROADS,68.2
HR_SONIPAT,ELECTRICITY,61.2
HR_SONIPAT,HEALTH,60.2
HR_SONIPAT,EDUCATION,70.2
HR_SONIPAT,DIGITAL,67.2
HR_SONIPAT,HOUSING,60.2
HR_SONIPAT,IRRIGATION,62.2
HR_SONIPAT,TRANSPORT,65.2
HR_PANCHKULA,WATER_SUPPLY,68.5
HR_PANCHKULA,SANITATION,66.5
HR_PANCHKULA,ROADS,59.5
HR_PANCHKULA,ELECTRICITY,67.5
HR_PANCHKULA,HEALTH,63.5
HR_PANCHKULA,EDUCATION,73.5
HR_PANCHKULA,DIGITAL,78.5
HR_PANCHKULA,HOUSING,70.5
HR_PANCHKULA,IRRIGATION,70.5
HR_PANCHKULA,TRANSPORT,68.5
JH_RANCHI,WATER_SUPPLY,61.3
JH_RANCHI,SANITATION,54.3
JH_RANCHI,ROADS,60.3
JH_RANCHI,ELECTRICITY,50.3
JH_RANCHI,HEALTH,44.3
JH_RANCHI,EDUCATION,56.3
JH_RANCHI,DIGITAL,63.3
JH_RANCHI,HOUSING,60.3
JH_RANCHI,IRRIGATION,47.3
JH_RANCHI,TRANSPORT,49.3
JH_EAST_SINGHBHUM,WATER_SUPPLY,52.2
JH_EAST_SINGHBHUM,SANITATION,51.2
JH_EAST_SINGHBHUM,ROADS,64.2
JH_EAST_SINGHBHUM,ELECTRICITY,52.2
JH_EAST_SINGHBHUM,HEALTH,60.2
JH_EAST_SINGHBHUM,EDUCATION,55.2
JH_EAST_SINGHBHUM,DIGITAL,42.2
JH_EAST_SINGHBHUM,HOUSING,61.2
JH_EAST_SINGHBHUM,IRRIGATION,50.2
JH_EAST_SINGHBHUM,TRANSPORT,54.2
JH_DHANBAD,WATER_SUPPLY,48.5
JH_DHANBAD,SANITATION,56.5
JH_DHANBAD,ROADS,60.5
JH_DHANBAD,ELECTRICITY,37.5
JH_DHANBAD,HEALTH,38.5
JH_DHANBAD,EDUCATION,61.5
JH_DHANBAD,DIGITAL,41.5
JH_DHANBAD,HOUSING,44.5
JH_DHANBAD,IRRIGATION,60.5
JH_DHANBAD,TRANSPORT,48.5
JH_BOKARO,WATER_SUPPLY,44.9
JH_BOKARO,SANITATION,47.9
JH_BOKARO,ROADS,42.9
JH_BOKARO,ELECTRICITY,35.9
JH_BOKARO,HEALTH,52.9
JH_BOKARO,EDUCATION,52.9
JH_BOKARO,DIGITAL,46.9
JH_BOKARO,HOUSING,47.9
JH_BOKARO,IRRIGATION,51.9
JH_BOKARO,TRANSPORT,40.9
JH_PAKUR,WATER_SUPPLY,19.0
JH_PAKUR,SANITATION,22.0
JH_PAKUR,ROADS,10.0
JH_PAKUR,ELECTRICITY,25.0
JH_PAKUR,HEALTH,10.0
JH_PAKUR,EDUCATION,10.0
JH_PAKUR,DIGITAL,10.0
JH_PAKUR,HOUSING,24.0
JH_PAKUR,IRRIGATION,10.0
JH_PAKUR,TRANSPORT,16.0
JH_SAHIBGANJ,WATER_SUPPLY,15.0
JH_SAHIBGANJ,SANITATION,10.0
JH_SAHIBGANJ,ROADS,10.0
JH_SAHIBGANJ,ELECTRICITY,24.0
JH_SAHIBGANJ,HEALTH,25.0
JH_SAHIBGANJ,EDUCATION,10.0
JH_SAHIBGANJ,DIGITAL,13.0
JH_SAHIBGANJ,HOUSING,22.0
JH_SAHIBGANJ,IRRIGATION,10.0
JH_SAHIBGANJ,TRANSPORT,19.0
CG_RAIPUR,WATER_SUPPLY,52.1
CG_RAIPUR,SANITATION,49.1
CG_RAIPUR,ROADS,44.1
CG_RAIPUR,ELECTRICITY,42.1
CG_RAIPUR,HEALTH,50.1
CG_RAIPUR,EDUCATION,55.1
CG_RAIPUR,DIGITAL,57.1
CG_RAIPUR,HOUSING,49.1
CG_RAIPUR,IRRIGATION,49.1
CG_RAIPUR,TRANSPORT,61.1
CG_DURG,WATER_SUPPLY,54.5
CG_DURG,SANITATION,61.5
CG_DURG,ROADS,53.5
CG_DURG,ELECTRICITY,67.5
CG_DURG,HEALTH,46.5
CG_DURG,EDUCATION,63.5
CG_DURG,DIGITAL,49.5
CG_DURG,HOUSING,61.5
CG_DURG,IRRIGATION,51.5
CG_DURG,TRANSPORT,61.5
CG_BILASPUR,WATER_SUPPLY,40.9
CG_BILASPUR,SANITATION,51.9
CG_BILASPUR,ROADS,45.9
CG_BILASPUR,ELECTRICITY,33.9
CG_BILASPUR,HEALTH,36.9
CG_BILASPUR,EDUCATION,33.9
CG_BILASPUR,DIGITAL,57.9
CG_BILASPUR,HOUSING,50.9
CG_BILASPUR,IRRIGATION,57.9
CG_BILASPUR,TRANSPORT,38.9
CG_BIJAPUR,WATER_SUPPLY,10.0
CG_BIJAPUR,SANITATION,22.0
CG_BIJAPUR,ROADS,26.0
CG_BIJAPUR,ELECTRICITY,24.0
CG_BIJAPUR,HEALTH,10.0
CG_BIJAPUR,EDUCATION,14.0
CG_BIJAPUR,DIGITAL,14.0
CG_BIJAPUR,HOUSING,15.0
CG_BIJAPUR,IRRIGATION,24.0
CG_BIJAPUR,TRANSPORT,10.0
CG_SUKMA,WATER_SUPPLY,18.0
CG_SUKMA,SANITATION,21.0
CG_SUKMA,ROADS,11.0
CG_SUKMA,ELECTRICITY,22.0
CG_SUKMA,HEALTH,22.0
CG_SUKMA,EDUCATION,15.0
CG_SUKMA,DIGITAL,15.0
CG_SUKMA,HOUSING,16.0
CG_SUKMA,IRRIGATION,10.0
CG_SUKMA,TRANSPORT,14.0
AS_KAMRUP_METRO,WATER_SUPPLY,60.7
AS_KAMRUP_METRO,SANITATION,69.7
AS_KAMRUP_METRO,ROADS,74.7
AS_KAMRUP_METRO,ELECTRICITY,65.7
AS_KAMRUP_METRO,HEALTH,77.7
AS_KAMRUP_METRO,EDUCATION,55.7
AS_KAMRUP_METRO,DIGITAL,59.7
AS_KAMRUP_METRO,HOUSING,58.7
AS_KAMRUP_METRO,IRRIGATION,56.7
AS_KAMRUP_METRO,TRANSPORT,58.7
AS_CACHAR,WATER_SUPPLY,37.8
AS_CACHAR,SANITATION,53.8
AS_CACHAR,ROADS,41.8
AS_CACHAR,ELECTRICITY,52.8
AS_CACHAR,HEALTH,55.8
AS_CACHAR,EDUCATION,56.8
AS_CACHAR,DIGITAL,44.8
AS_CACHAR,HOUSING,38.8
AS_CACHAR,IRRIGATION,35.8
AS_CACHAR,TRANSPORT,34.8
AS_DIBRUGARH,WATER_SUPPLY,43.1
AS_DIBRUGARH,SANITATION,56.1
AS_DIBRUGARH,ROADS,40.1
AS_DIBRUGARH,ELECTRICITY,38.1
AS_DIBRUGARH,HEALTH,34.1
AS_DIBRUGARH,EDUCATION,50.1
AS_DIBRUGARH,DIGITAL,45.1
AS_DIBRUGARH,HOUSING,35.1
AS_DIBRUGARH,IRRIGATION,51.1
AS_DIBRUGARH,TRANSPORT,46.1
AS_BARPETA,WATER_SUPPLY,34.8
AS_BARPETA,SANITATION,25.8
AS_BARPETA,ROADS,24.8
AS_BARPETA,ELECTRICITY,26.8
AS_BARPETA,HEALTH,33.8
AS_BARPETA,EDUCATION,21.8
AS_BARPETA,DIGITAL,20.8
AS_BARPETA,HOUSING,22.8
AS_BARPETA,IRRIGATION,39.8
AS_BARPETA,TRANSPORT,29.8
AS_DHUBRI,WATER_SUPPLY,12.6
AS_DHUBRI,SANITATION,22.6
AS_DHUBRI,ROADS,10.0
AS_DHUBRI,ELECTRICITY,30.6
AS_DHUBRI,HEALTH,26.6
AS_DHUBRI,EDUCATION,25.6
AS_DHUBRI,DIGITAL,28.6
AS_DHUBRI,HOUSING,31.6
AS_DHUBRI,IRRIGATION,21.6
AS_DHUBRI,TRANSPORT,17.6
AS_NAGAON,WATER_SUPPLY,45.8
AS_NAGAON,SANITATION,26.8
AS_NAGAON,ROADS,40.8
AS_NAGAON,ELECTRICITY,45.8
AS_NAGAON,HEALTH,26.8
AS_NAGAON,EDUCATION,33.8
AS_NAGAON,DIGITAL,44.8
AS_NAGAON,HOUSING,34.8
AS_NAGAON,IRRIGATION,27.8
AS_NAGAON,TRANSPORT,46.8
JK_SRINAGAR,WATER_SUPPLY,53.7
JK_SRINAGAR,SANITATION,67.7
JK_SRINAGAR,ROADS,44.7
JK_SRINAGAR,ELECTRICITY,65.7
JK_SRINAGAR,HEALTH,48.7
JK_SRINAGAR,EDUCATION,47.7
JK_SRINAGAR,DIGITAL,68.7
JK_SRINAGAR,HOUSING,49.7
JK_SRINAGAR,IRRIGATION,49.7
JK_SRINAGAR,TRANSPORT,60.7
JK_JAMMU,WATER_SUPPLY,55.6
JK_JAMMU,SANITATION,66.6
JK_JAMMU,ROADS,59.6
JK_JAMMU,ELECTRICITY,74.6
JK_JAMMU,HEALTH,62.6
JK_JAMMU,EDUCATION,66.6
JK_JAMMU,DIGITAL,54.6
JK_JAMMU,HOUSING,70.6
JK_JAMMU,IRRIGATION,73.6
JK_JAMMU,TRANSPORT,59.6
JK_KUPWARA,WATER_SUPPLY,32.1
JK_KUPWARA,SANITATION,31.1
JK_KUPWARA,ROADS,20.1
JK_KUPWARA,ELECTRICITY,36.1
JK_KUPWARA,HEALTH,31.1
JK_KUPWARA,EDUCATION,26.1
JK_KUPWARA,DIGITAL,30.1
JK_KUPWARA,HOUSING,14.1
JK_KUPWARA,IRRIGATION,16.1
JK_KUPWARA,TRANSPORT,21.1
UK_DEHRADUN,WATER_SUPPLY,79.4
UK_DEHRADUN,SANITATION,63.4
UK_DEHRADUN,ROADS,73.4
UK_DEHRADUN,ELECTRICITY,71.4
UK_DEHRADUN,HEALTH,57.4
UK_DEHRADUN,EDUCATION,71.4
UK_DEHRADUN,DIGITAL,78.4
UK_DEHRADUN,HOUSING,71.4
UK_DEHRADUN,IRRIGATION,64.4
UK_DEHRADUN,TRANSPORT,61.4
UK_HARIDWAR,WATER_SUPPLY,54.2
UK_HARIDWAR,SANITATION,46.2
UK_HARIDWAR,ROADS,54.2
UK_HARIDWAR,ELECTRICITY,40.2
UK_HARIDWAR,HEALTH,62.2
UK_HARIDWAR,EDUCATION,45.2
UK_HARIDWAR,DIGITAL,62.2
UK_HARIDWAR,HOUSING,48.2
UK_HARIDWAR,IRRIGATION,46.2
UK_HARIDWAR,TRANSPORT,44.2
UK_NAINITAL,WATER_SUPPLY,63.0
UK_NAINITAL,SANITATION,51.0
UK_NAINITAL,ROADS,55.0
UK_NAINITAL,ELECTRICITY,53.0
UK_NAINITAL,HEALTH,68.0
UK_NAINITAL,EDUCATION,57.0
UK_NAINITAL,DIGITAL,55.0
UK_NAINITAL,HOUSING,62.0
UK_NAINITAL,IRRIGATION,66.0
UK_NAINITAL,TRANSPORT,62.0
HP_SHIMLA,WATER_SUPPLY,59.7
HP_SHIMLA,SANITATION,64.7
HP_SHIMLA,ROADS,72.7
HP_SHIMLA,ELECTRICITY,55.7
HP_SHIMLA,HEALTH,74.7
HP_SHIMLA,EDUCATION,61.7
HP_SHIMLA,DIGITAL,77.7
HP_SHIMLA,HOUSING,68.7
HP_SHIMLA,IRRIGATION,74.7
HP_SHIMLA,TRANSPORT,65.7
HP_KANGRA,WATER_SUPPLY,64.5
HP_KANGRA,SANITATION,74.5
HP_KANGRA,ROADS,59.5
HP_KANGRA,ELECTRICITY,61.5
HP_KANGRA,HEALTH,73.5
HP_KANGRA,EDUCATION,70.5
HP_KANGRA,DIGITAL,56.5
HP_KANGRA,HOUSING,57.5
HP_KANGRA,IRRIGATION,66.5
HP_KANGRA,TRANSPORT,56.5
GA_NORTH_GOA,WATER_SUPPLY,75.7
GA_NORTH_GOA,SANITATION,73.7
GA_NORTH_GOA,ROADS,65.7
GA_NORTH_GOA,ELECTRICITY,63.7
GA_NORTH_GOA,HEALTH,62.7
GA_NORTH_GOA,EDUCATION,64.7
GA_NORTH_GOA,DIGITAL,85.7
GA_NORTH_GOA,HOUSING,85.7
GA_NORTH_GOA,IRRIGATION,84.7
GA_NORTH_GOA,TRANSPORT,86.7
GA_SOUTH_GOA,WATER_SUPPLY,80.9
GA_SOUTH_GOA,SANITATION,75.9
GA_SOUTH_GOA,ROADS,66.9
GA_SOUTH_GOA,ELECTRICITY,66.9
GA_SOUTH_GOA,HEALTH,82.9
GA_SOUTH_GOA,EDUCATION,76.9
GA_SOUTH_GOA,DIGITAL,66.9
GA_SOUTH_GOA,HOUSING,68.9
GA_SOUTH_GOA,IRRIGATION,78.9
GA_SOUTH_GOA,TRANSPORT,77.9
CH_CHANDIGARH,WATER_SUPPLY,85.5
CH_CHANDIGARH,SANITATION,67.5
CH_CHANDIGARH,ROADS,74.5
CH_CHANDIGARH,ELECTRICITY,88.5
CH_CHANDIGARH,HEALTH,68.5
CH_CHANDIGARH,EDUCATION,81.5
CH_CHANDIGARH,DIGITAL,88.5
CH_CHANDIGARH,HOUSING,67.5
CH_CHANDIGARH,IRRIGATION,81.5
CH_CHANDIGARH,TRANSPORT,80.5
PY_PUDUCHERRY,WATER_SUPPLY,72.5
PY_PUDUCHERRY,SANITATION,72.5
PY_PUDUCHERRY,ROADS,79.5
PY_PUDUCHERRY,ELECTRICITY,78.5
PY_PUDUCHERRY,HEALTH,78.5
PY_PUDUCHERRY,EDUCATION,63.5
PY_PUDUCHERRY,DIGITAL,60.5
PY_PUDUCHERRY,HOUSING,75.5
PY_PUDUCHERRY,IRRIGATION,63.5
PY_PUDUCHERRY,TRANSPORT,59.5
AN_SOUTH_ANDAMAN,WATER_SUPPLY,72.6
AN_SOUTH_ANDAMAN,SANITATION,55.6
AN_SOUTH_ANDAMAN,ROADS,64.6
AN_SOUTH_ANDAMAN,ELECTRICITY,67.6
AN_SOUTH_ANDAMAN,HEALTH,67.6
AN_SOUTH_ANDAMAN,EDUCATION,70.6
AN_SOUTH_ANDAMAN,DIGITAL,63.6
AN_SOUTH_ANDAMAN,HOUSING,67.6
AN_SOUTH_ANDAMAN,IRRIGATION,59.6
AN_SOUTH_ANDAMAN,TRANSPORT,60.6
TR_WEST_TRIPURA,WATER_SUPPLY,68.9
TR_WEST_TRIPURA,SANITATION,64.9
TR_WEST_TRIPURA,ROADS,66.9
TR_WEST_TRIPURA,ELECTRICITY,72.9
TR_WEST_TRIPURA,HEALTH,55.9
TR_WEST_TRIPURA,EDUCATION,60.9
TR_WEST_TRIPURA,DIGITAL,72.9
TR_WEST_TRIPURA,HOUSING,54.9
TR_WEST_TRIPURA,IRRIGATION,66.9
TR_WEST_TRIPURA,TRANSPORT,54.9
MN_IMPHAL_WEST,WATER_SUPPLY,69.2
MN_IMPHAL_WEST,SANITATION,51.2
MN_IMPHAL_WEST,ROADS,54.2
MN_IMPHAL_WEST,ELECTRICITY,49.2
MN_IMPHAL_WEST,HEALTH,50.2
MN_IMPHAL_WEST,EDUCATION,72.2
MN_IMPHAL_WEST,DIGITAL,50.2
MN_IMPHAL_WEST,HOUSING,66.2
MN_IMPHAL_WEST,IRRIGATION,50.2
MN_IMPHAL_WEST,TRANSPORT,57.2
ML_EAST_KHASI_HILLS,WATER_SUPPLY,72.1
ML_EAST_KHASI_HILLS,SANITATION,69.1
ML_EAST_KHASI_HILLS,ROADS,55.1
ML_EAST_KHASI_HILLS,ELECTRICITY,60.1
ML_EAST_KHASI_HILLS,HEALTH,69.1
ML_EAST_KHASI_HILLS,EDUCATION,69.1
ML_EAST_KHASI_HILLS,DIGITAL,58.1
ML_EAST_KHASI_HILLS,HOUSING,57.1
ML_EAST_KHASI_HILLS,IRRIGATION,52.1
ML_EAST_KHASI_HILLS,TRANSPORT,60.1
MZ_AIZAWL,WATER_SUPPLY,77.8
MZ_AIZAWL,SANITATION,68.8
MZ_AIZAWL,ROADS,69.8
MZ_AIZAWL,ELECTRICITY,73.8
MZ_AIZAWL,HEALTH,74.8
MZ_AIZAWL,EDUCATION,81.8
MZ_AIZAWL,DIGITAL,76.8
MZ_AIZAWL,HOUSING,85.8
MZ_AIZAWL,IRRIGATION,82.8
MZ_AIZAWL,TRANSPORT,62.8
NL_KOHIMA,WATER_SUPPLY,67.0
NL_KOHIMA,SANITATION,66.0
NL_KOHIMA,ROADS,63.0
NL_KOHIMA,ELECTRICITY,73.0
NL_KOHIMA,HEALTH,73.0
NL_KOHIMA,EDUCATION,51.0
NL_KOHIMA,DIGITAL,64.0
NL_KOHIMA,HOUSING,70.0
NL_KOHIMA,IRRIGATION,62.0
NL_KOHIMA,TRANSPORT,51.0
SK_EAST_SIKKIM,WATER_SUPPLY,56.8
SK_EAST_SIKKIM,SANITATION,63.8
SK_EAST_SIKKIM,ROADS,62.8
SK_EAST_SIKKIM,ELECTRICITY,58.8
SK_EAST_SIKKIM,HEALTH,67.8
SK_EAST_SIKKIM,EDUCATION,60.8
SK_EAST_SIKKIM,DIGITAL,56.8
SK_EAST_SIKKIM,HOUSING,69.8
SK_EAST_SIKKIM,IRRIGATION,67.8
SK_EAST_SIKKIM,TRANSPORT,67.8
AR_PAPUM_PARE,WATER_SUPPLY,67.3
AR_PAPUM_PARE,SANITATION,52.3
